date,open,high,low,close,preclose,volume
2021/4/30,4198.100098,4198.100098,4174.850098,4181.169922,4181.169922,4300880000
2021/5/3,4191.97998,4209.390137,4188.029785,4192.660156,4192.660156,4070220000
2021/5/4,4179.040039,4179.040039,4128.589844,4164.660156,4164.660156,4452460000
2021/5/5,4177.060059,4187.720215,4160.939941,4167.589844,4167.589844,4230920000
2021/5/6,4169.140137,4202.700195,4147.330078,4201.620117,4201.620117,4511000000
2021/5/7,4210.339844,4238.040039,4201.640137,4232.600098,4232.600098,4016080000
2021/5/10,4228.290039,4236.390137,4188.129883,4188.430176,4188.430176,4560700000
2021/5/11,4150.339844,4162.040039,4111.529785,4152.100098,4152.100098,4870710000
2021/5/12,4130.549805,4134.72998,4056.879883,4063.040039,4063.040039,4733070000
2021/5/13,4074.98999,4131.580078,4074.98999,4112.5,4112.5,4779540000
2021/5/14,4129.580078,4183.129883,4129.580078,4173.850098,4173.850098,4008880000
2021/5/17,4169.919922,4171.919922,4142.689941,4163.290039,4163.290039,4125050000
2021/5/18,4165.939941,4169.149902,4125.990234,4127.830078,4127.830078,4398150000
2021/5/19,4098.450195,4116.930176,4061.409912,4115.680176,4115.680176,4247450000
2021/5/20,4121.970215,4172.799805,4121.970215,4159.120117,4159.120117,3978880000
2021/5/21,4168.609863,4188.720215,4151.720215,4155.859863,4155.859863,3995250000
2021/5/24,4170.160156,4209.52002,4170.160156,4197.049805,4197.049805,3684800000
2021/5/25,4205.939941,4213.419922,4182.52002,4188.129883,4188.129883,4182250000
2021/5/26,4191.589844,4202.609863,4184.109863,4195.990234,4195.990234,4420890000
2021/5/27,4201.939941,4213.379883,4197.779785,4200.879883,4200.879883,6406310000
2021/5/28,4210.77002,4218.359863,4203.569824,4204.109863,4204.109863,4649250000
2021/6/1,4216.52002,4234.120117,4197.589844,4202.040039,4202.040039,5074670000
2021/6/2,4206.819824,4217.370117,4198.27002,4208.120117,4208.120117,5833670000
2021/6/3,4191.430176,4204.390137,4167.930176,4192.850098,4192.850098,5587970000
2021/6/4,4206.049805,4233.450195,4206.049805,4229.890137,4229.890137,4139790000
2021/6/7,4229.339844,4232.339844,4215.660156,4226.52002,4226.52002,4476920000
2021/6/8,4233.810059,4236.740234,4208.410156,4227.259766,4227.259766,4659620000
2021/6/9,4232.990234,4237.089844,4218.740234,4219.549805,4219.549805,4713260000
2021/6/10,4228.560059,4249.740234,4220.339844,4239.180176,4239.180176,4408210000
2021/6/11,4242.899902,4248.379883,4232.25,4247.439941,4247.439941,3815010000
2021/6/14,4248.310059,4255.589844,4234.069824,4255.149902,4255.149902,4151200000
2021/6/15,4255.279785,4257.160156,4238.350098,4246.589844,4246.589844,4048940000
2021/6/16,4248.870117,4251.890137,4202.450195,4223.700195,4223.700195,4538350000
2021/6/17,4220.370117,4232.290039,4196.049805,4221.859863,4221.859863,5312680000
2021/6/18,4204.779785,4204.779785,4164.399902,4166.450195,4166.450195,6817010000
2021/6/21,4173.399902,4226.240234,4173.399902,4224.790039,4224.790039,4128950000
2021/6/22,4224.609863,4255.839844,4217.27002,4246.439941,4246.439941,3828390000
2021/6/23,4249.27002,4256.600098,4241.430176,4241.839844,4241.839844,3730350000
2021/6/24,4256.970215,4271.279785,4256.970215,4266.490234,4266.490234,3816660000
2021/6/25,4274.450195,4286.120117,4271.160156,4280.700195,4280.700195,7341450000
2021/6/28,4284.899902,4292.140137,4274.669922,4290.609863,4290.609863,4147890000
2021/6/29,4293.209961,4300.52002,4287.040039,4291.799805,4291.799805,3707150000
2021/6/30,4290.649902,4302.430176,4287.959961,4297.5,4297.5,4266040000
2021/7/1,4300.72998,4320.660156,4300.72998,4319.939941,4319.939941,3788230000
2021/7/2,4326.600098,4355.430176,4326.600098,4352.339844,4352.339844,3225840000
2021/7/6,4356.459961,4356.459961,4314.370117,4343.540039,4343.540039,4309570000
2021/7/7,4351.009766,4361.879883,4329.790039,4358.129883,4358.129883,4037380000
2021/7/8,4321.069824,4330.879883,4289.370117,4320.819824,4320.819824,4347500000
2021/7/9,4329.379883,4371.600098,4329.379883,4369.549805,4369.549805,3531120000
2021/7/12,4372.410156,4386.680176,4364.029785,4384.629883,4384.629883,3384460000
2021/7/13,4381.069824,4392.370117,4366.919922,4369.209961,4369.209961,3695430000
2021/7/14,4380.109863,4393.680176,4362.359863,4374.299805,4374.299805,4006370000
2021/7/15,4369.02002,4369.02002,4340.700195,4360.029785,4360.029785,3905230000
2021/7/16,4367.430176,4375.089844,4322.529785,4327.160156,4327.160156,3985700000
2021/7/19,4296.399902,4296.399902,4233.129883,4258.490234,4258.490234,5157660000
2021/7/20,4265.109863,4336.839844,4262.049805,4323.060059,4323.060059,4438270000
2021/7/21,4331.129883,4359.700195,4331.129883,4358.689941,4358.689941,3810280000
2021/7/22,4361.27002,4369.870117,4350.060059,4367.47998,4367.47998,3358300000
2021/7/23,4381.200195,4415.180176,4381.200195,4411.790039,4411.790039,4540070000
2021/7/26,4409.580078,4422.72998,4405.450195,4422.299805,4422.299805,4275630000
2021/7/27,4416.379883,4416.379883,4372.509766,4401.459961,4401.459961,4241950000
2021/7/28,4402.950195,4415.470215,4387.009766,4400.640137,4400.640137,4215290000
2021/7/29,4403.589844,4429.970215,4403.589844,4419.149902,4419.149902,4044600000
2021/7/30,4395.120117,4412.25,4389.649902,4395.259766,4395.259766,3956740000
2021/8/2,4406.859863,4422.180176,4384.810059,4387.160156,4387.160156,3724090000
2021/8/3,4392.740234,4423.790039,4373,4423.149902,4423.149902,3965190000
2021/8/4,4415.950195,4416.169922,4400.22998,4402.660156,4402.660156,4260760000
2021/8/5,4408.859863,4429.759766,4408.859863,4429.100098,4429.100098,3769410000
2021/8/6,4429.069824,4440.819824,4429.069824,4436.52002,4436.52002,3451870000
2021/8/9,4437.77002,4439.390137,4424.740234,4432.350098,4432.350098,3449280000
2021/8/10,4435.790039,4445.209961,4430.029785,4436.75,4436.75,3886610000
2021/8/11,4442.180176,4449.439941,4436.419922,4442.410156,4442.410156,3532560000
2021/8/12,4446.080078,4461.77002,4435.959961,4460.830078,4460.830078,3375310000
2021/8/13,4464.839844,4468.370117,4460.819824,4468,4468,3016470000
2021/8/16,4461.649902,4480.259766,4437.660156,4479.709961,4479.709961,3370640000
2021/8/17,4462.120117,4462.120117,4417.830078,4448.080078,4448.080078,3836960000
2021/8/18,4440.939941,4454.319824,4397.589844,4400.27002,4400.27002,3755590000
2021/8/19,4382.439941,4418.609863,4367.72998,4405.799805,4405.799805,4398410000
2021/8/20,4410.560059,4444.350098,4406.799805,4441.669922,4441.669922,3652610000
2021/8/23,4450.290039,4489.879883,4450.290039,4479.529785,4479.529785,3576530000
2021/8/24,4484.399902,4492.810059,4482.279785,4486.22998,4486.22998,3979220000
2021/8/25,4490.450195,4501.709961,4485.660156,4496.189941,4496.189941,3444700000
2021/8/26,4493.75,4495.899902,4468.990234,4470,4470,3263980000
2021/8/27,4474.100098,4513.330078,4474.100098,4509.370117,4509.370117,3331200000
2021/8/30,4513.759766,4537.359863,4513.759766,4528.790039,4528.790039,3168660000
2021/8/31,4529.75,4531.390137,4515.799805,4522.680176,4522.680176,4290710000
2021/9/1,4528.799805,4537.109863,4522.02002,4524.089844,4524.089844,4057340000
2021/9/2,4534.47998,4545.850098,4524.660156,4536.950195,4536.950195,3735990000
2021/9/3,4532.419922,4541.450195,4521.299805,4535.430176,4535.430176,3217530000
2021/9/7,4535.379883,4535.379883,4513,4520.029785,4520.029785,3822960000
2021/9/8,4518.089844,4521.790039,4493.950195,4514.069824,4514.069824,3750880000
2021/9/9,4513.02002,4529.899902,4492.069824,4493.279785,4493.279785,3735390000
2021/9/10,4506.919922,4520.470215,4457.660156,4458.580078,4458.580078,3623180000
2021/9/13,4474.810059,4492.990234,4445.700195,4468.72998,4468.72998,3914220000
2021/9/14,4479.330078,4485.680176,4435.459961,4443.049805,4443.049805,3670460000
2021/9/15,4447.490234,4486.870117,4438.370117,4480.700195,4480.700195,4032020000
2021/9/16,4477.089844,4485.870117,4443.799805,4473.75,4473.75,3984560000
2021/9/17,4469.740234,4471.52002,4427.759766,4432.990234,4432.990234,7289530000
2021/9/20,4402.950195,4402.950195,4305.910156,4357.72998,4357.72998,4898070000
2021/9/21,4374.450195,4394.870117,4347.959961,4354.189941,4354.189941,3920920000
2021/9/22,4367.430176,4416.75,4367.430176,4395.640137,4395.640137,3939170000
2021/9/23,4406.75,4465.399902,4406.75,4448.97998,4448.97998,3916350000
2021/9/24,4438.040039,4463.120117,4430.27002,4455.47998,4455.47998,3384290000
2021/9/27,4442.120117,4457.299805,4436.189941,4443.109863,4443.109863,4058650000
2021/9/28,4419.540039,4419.540039,4346.330078,4352.629883,4352.629883,4416550000
2021/9/29,4362.410156,4385.569824,4355.080078,4359.459961,4359.459961,3712660000
2021/9/30,4370.669922,4382.549805,4306.240234,4307.540039,4307.540039,4448140000
2021/10/1,4317.160156,4375.189941,4288.52002,4357.040039,4357.040039,4010370000
2021/10/4,4348.839844,4355.509766,4278.939941,4300.459961,4300.459961,4307870000
2021/10/5,4309.870117,4369.22998,4309.870117,4345.720215,4345.720215,3902890000
2021/10/6,4319.569824,4365.569824,4290.490234,4363.549805,4363.549805,4009630000
2021/10/7,4383.72998,4429.970215,4383.72998,4399.759766,4399.759766,3843740000
2021/10/8,4406.509766,4412.02002,4386.220215,4391.339844,4391.339844,3280160000
2021/10/11,4385.439941,4415.879883,4360.589844,4361.189941,4361.189941,3281970000
2021/10/12,4368.310059,4374.890137,4342.089844,4350.649902,4350.649902,3558450000
2021/10/13,4358.009766,4372.870117,4329.919922,4363.799805,4363.799805,3620070000
2021/10/14,4386.75,4439.72998,4386.75,4438.259766,4438.259766,3598280000
2021/10/15,4447.689941,4475.819824,4447.689941,4471.370117,4471.370117,3819380000
2021/10/18,4463.720215,4488.75,4447.470215,4486.459961,4486.459961,3662010000
2021/10/19,4497.339844,4520.399902,4496.410156,4519.629883,4519.629883,3459130000
2021/10/20,4524.419922,4540.870117,4524.399902,4536.189941,4536.189941,3670760000
2021/10/21,4532.240234,4551.439941,4526.890137,4549.779785,4549.779785,3822330000
2021/10/22,4546.120117,4559.669922,4524,4544.899902,4544.899902,3758220000
2021/10/25,4553.689941,4572.620117,4537.359863,4566.47998,4566.47998,3899400000
2021/10/26,4578.689941,4598.529785,4569.169922,4574.790039,4574.790039,3879740000
2021/10/27,4580.220215,4584.569824,4551.660156,4551.680176,4551.680176,4226050000
2021/10/28,4562.839844,4597.549805,4562.839844,4596.419922,4596.419922,4132950000
2021/10/29,4572.870117,4608.080078,4567.589844,4605.379883,4605.379883,4510200000
2021/11/1,4610.620117,4620.339844,4595.060059,4613.669922,4613.669922,3971540000
2021/11/2,4613.339844,4635.149902,4613.339844,4630.649902,4630.649902,3975250000
2021/11/3,4630.649902,4663.459961,4621.189941,4660.569824,4660.569824,4319660000
2021/11/4,4662.930176,4683,4662.589844,4680.060059,4680.060059,4462300000
2021/11/5,4699.259766,4718.5,4681.319824,4697.529785,4697.529785,4467180000
2021/11/8,4701.47998,4714.919922,4694.390137,4701.700195,4701.700195,4269710000
2021/11/9,4707.25,4708.529785,4670.870117,4685.25,4685.25,4117080000
2021/11/10,4670.259766,4684.850098,4630.859863,4646.709961,4646.709961,4503720000
2021/11/11,4659.390137,4664.549805,4648.310059,4649.27002,4649.27002,3926870000
2021/11/12,4655.240234,4688.470215,4650.77002,4682.850098,4682.850098,3728600000
2021/11/15,4689.299805,4697.419922,4672.859863,4682.799805,4682.799805,3488410000
2021/11/16,4679.419922,4714.950195,4679.419922,4700.899902,4700.899902,3972640000
2021/11/17,4701.5,4701.5,4684.410156,4688.669922,4688.669922,3969070000
2021/11/18,4700.720215,4708.799805,4672.779785,4704.540039,4704.540039,4226410000
2021/11/19,4708.439941,4717.75,4694.220215,4697.959961,4697.959961,4253180000
2021/11/22,4712,4743.830078,4682.169922,4682.939941,4682.939941,4441100000
2021/11/23,4678.47998,4699.390137,4652.660156,4690.700195,4690.700195,4277590000
2021/11/24,4675.779785,4702.870117,4659.890137,4701.459961,4701.459961,3418430000
2021/11/26,4664.629883,4664.629883,4585.430176,4594.620117,4594.620117,3517700000
2021/11/29,4628.75,4672.950195,4625.259766,4655.27002,4655.27002,4336410000
2021/11/30,4640.25,4646.02002,4560,4567,4567,6625990000
2021/12/1,4602.819824,4652.939941,4510.27002,4513.040039,4513.040039,5366730000
2021/12/2,4504.72998,4595.459961,4504.72998,4577.100098,4577.100098,5077180000
2021/12/3,4589.490234,4608.029785,4495.120117,4538.430176,4538.430176,5240070000
2021/12/6,4548.370117,4612.600098,4540.509766,4591.669922,4591.669922,4770800000
2021/12/7,4631.970215,4694.040039,4631.970215,4686.75,4686.75,4492400000
2021/12/8,4690.859863,4705.060059,4674.52002,4701.209961,4701.209961,4234600000
2021/12/9,4691,4695.259766,4665.97998,4667.450195,4667.450195,3903840000
2021/12/10,4687.640137,4713.569824,4670.240234,4712.02002,4712.02002,3870110000
2021/12/13,4710.299805,4710.299805,4667.600098,4668.970215,4668.970215,4397230000
2021/12/14,4642.990234,4660.470215,4606.52002,4634.089844,4634.089844,4485430000
2021/12/15,4636.459961,4712.600098,4611.220215,4709.850098,4709.850098,4910130000
2021/12/16,4719.129883,4731.990234,4651.890137,4668.669922,4668.669922,4829500000
2021/12/17,4652.5,4666.700195,4600.220215,4620.640137,4620.640137,7987090000
2021/12/20,4587.899902,4587.899902,4531.100098,4568.02002,4568.02002,4635700000
2021/12/21,4594.959961,4651.140137,4583.160156,4649.22998,4649.22998,4072430000
2021/12/22,4650.359863,4697.669922,4645.529785,4696.560059,4696.560059,3319610000
2021/12/23,4703.959961,4740.740234,4703.959961,4725.790039,4725.790039,2913040000
2021/12/27,4733.990234,4791.490234,4733.990234,4791.189941,4791.189941,2770290000
2021/12/28,4795.490234,4807.02002,4780.040039,4786.350098,4786.350098,2707920000
2021/12/29,4788.640137,4804.060059,4778.080078,4793.060059,4793.060059,2963310000
2021/12/30,4794.22998,4808.930176,4775.330078,4778.72998,4778.72998,3124950000
2021/12/31,4775.209961,4786.830078,4765.75,4766.180176,4766.180176,2677820000
2022/1/3,4778.140137,4796.640137,4758.169922,4796.560059,4796.560059,3831020000
2022/1/4,4804.509766,4818.620117,4774.27002,4793.540039,4793.540039,4683170000
2022/1/5,4787.990234,4797.700195,4699.439941,4700.580078,4700.580078,4887960000
2022/1/6,4693.390137,4725.009766,4671.259766,4696.049805,4696.049805,4295280000
2022/1/7,4697.660156,4707.950195,4662.740234,4677.029785,4677.029785,4181510000
2022/1/10,4655.339844,4673.02002,4582.240234,4670.290039,4670.290039,4511810000
2022/1/11,4669.140137,4714.129883,4638.27002,4713.069824,4713.069824,4101590000
2022/1/12,4728.589844,4748.830078,4706.709961,4726.350098,4726.350098,4048220000
2022/1/13,4733.560059,4744.129883,4650.290039,4659.029785,4659.029785,4251730000
2022/1/14,4637.990234,4665.129883,4614.75,4662.850098,4662.850098,4338490000
2022/1/18,4632.240234,4632.240234,4568.700195,4577.109863,4577.109863,4748700000
2022/1/19,4588.029785,4611.549805,4530.200195,4532.759766,4532.759766,4465740000
2022/1/20,4547.350098,4602.109863,4477.950195,4482.72998,4482.72998,4640870000
2022/1/21,4471.379883,4494.52002,4395.339844,4397.939941,4397.939941,5589100000
2022/1/24,4356.319824,4417.350098,4222.620117,4410.129883,4410.129883,6928110000
2022/1/25,4366.640137,4411.009766,4287.109863,4356.450195,4356.450195,5145050000
2022/1/26,4408.430176,4453.22998,4304.799805,4349.930176,4349.930176,5570640000
2022/1/27,4380.580078,4428.740234,4309.5,4326.509766,4326.509766,5214200000
2022/1/28,4336.189941,4432.720215,4292.459961,4431.850098,4431.850098,5031090000
2022/1/31,4431.790039,4516.890137,4414.02002,4515.549805,4515.549805,5098610000
2022/2/1,4519.569824,4550.490234,4483.529785,4546.540039,4546.540039,4816830000
2022/2/2,4566.390137,4595.310059,4544.319824,4589.379883,4589.379883,4481580000
2022/2/3,4535.410156,4542.879883,4470.390137,4477.439941,4477.439941,4401970000
2022/2/4,4482.790039,4539.660156,4451.5,4500.529785,4500.529785,4706290000
2022/2/7,4505.75,4521.859863,4471.470215,4483.870117,4483.870117,4228480000
2022/2/8,4480.02002,4531.319824,4465.399902,4521.540039,4521.540039,4459620000
2022/2/9,4547,4590.029785,4547,4587.180176,4587.180176,4524350000
2022/2/10,4553.240234,4588.919922,4484.310059,4504.080078,4504.080078,5314860000
2022/2/11,4506.27002,4526.330078,4401.410156,4418.640137,4418.640137,5251500000
2022/2/14,4412.609863,4426.220215,4364.839844,4401.669922,4401.669922,4600390000
2022/2/15,4429.279785,4472.77002,4429.279785,4471.069824,4471.069824,4430830000
2022/2/16,4455.75,4489.549805,4429.680176,4475.009766,4475.009766,4283640000
2022/2/17,4456.060059,4456.060059,4373.810059,4380.259766,4380.259766,4539420000
2022/2/18,4384.569824,4394.600098,4327.220215,4348.870117,4348.870117,4708060000
2022/2/22,4332.740234,4362.120117,4267.109863,4304.759766,4304.759766,5121900000
2022/2/23,4324.930176,4341.509766,4221.509766,4225.5,4225.5,4797430000
2022/2/24,4155.77002,4294.72998,4114.649902,4288.700195,4288.700195,6752130000
2022/2/25,4298.379883,4385.339844,4286.830078,4384.649902,4384.649902,5177060000
2022/2/28,4354.169922,4388.839844,4315.120117,4373.939941,4373.939941,6071370000
2022/3/1,4363.140137,4378.450195,4279.540039,4306.259766,4306.259766,5846230000
2022/3/2,4322.560059,4401.47998,4322.560059,4386.540039,4386.540039,5337870000
2022/3/3,4401.310059,4416.779785,4345.560059,4363.490234,4363.490234,5039890000
2022/3/4,4342.120117,4342.120117,4284.97998,4328.870117,4328.870117,5797380000
2022/3/7,4327.009766,4327.009766,4199.850098,4201.089844,4201.089844,6940470000
2022/3/8,4202.660156,4276.939941,4157.870117,4170.700195,4170.700195,7243120000
2022/3/9,4223.100098,4299.399902,4223.100098,4277.879883,4277.879883,5662670000
2022/3/10,4252.549805,4268.279785,4209.799805,4259.52002,4259.52002,4980830000
2022/3/11,4279.5,4291.009766,4200.490234,4204.310059,4204.310059,4938640000
2022/3/14,4202.75,4247.569824,4161.720215,4173.109863,4173.109863,5574920000
2022/3/15,4188.819824,4271.049805,4187.899902,4262.450195,4262.450195,5392470000
2022/3/16,4288.140137,4358.899902,4251.990234,4357.859863,4357.859863,6309750000
2022/3/17,4345.109863,4412.669922,4335.649902,4411.669922,4411.669922,4985090000
2022/3/18,4407.339844,4465.399902,4390.569824,4463.120117,4463.120117,8278430000
2022/3/21,4462.399902,4481.75,4424.299805,4461.180176,4461.180176,4869820000
2022/3/22,4469.100098,4522,4469.100098,4511.609863,4511.609863,4754840000
2022/3/23,4493.100098,4501.069824,4455.810059,4456.240234,4456.240234,4550670000
2022/3/24,4469.97998,4520.580078,4465.169922,4520.160156,4520.160156,4131390000
2022/3/25,4522.910156,4546.029785,4501.069824,4543.060059,4543.060059,4305020000
2022/3/28,4541.089844,4575.649902,4517.689941,4575.52002,4575.52002,4312260000
2022/3/29,4602.859863,4637.299805,4589.660156,4631.600098,4631.600098,5085910000
2022/3/30,4624.200195,4627.77002,4581.319824,4602.450195,4602.450195,4385570000
2022/3/31,4599.02002,4603.069824,4530.410156,4530.410156,4530.410156,4823020000
2022/4/1,4540.319824,4548.700195,4507.569824,4545.859863,4545.859863,4562940000
2022/4/4,4547.970215,4583.5,4539.209961,4582.640137,4582.640137,4547350000
2022/4/5,4572.450195,4593.450195,4514.169922,4525.120117,4525.120117,4800620000
2022/4/6,4494.169922,4503.939941,4450.040039,4481.149902,4481.149902,4986830000
2022/4/7,4474.649902,4521.160156,4450.299805,4500.209961,4500.209961,4821490000
2022/4/8,4494.149902,4520.410156,4474.600098,4488.279785,4488.279785,4083200000
2022/4/11,4462.640137,4464.350098,4408.379883,4412.529785,4412.529785,4266290000
2022/4/12,4437.589844,4471,4381.339844,4397.450195,4397.450195,4152090000
2022/4/13,4394.299805,4453.919922,4392.700195,4446.589844,4446.589844,3828150000
2022/4/14,4449.120117,4460.459961,4390.77002,4392.589844,4392.589844,4083090000
2022/4/18,4385.629883,4410.310059,4370.299805,4391.689941,4391.689941,3910490000
2022/4/19,4390.629883,4471.029785,4390.629883,4462.209961,4462.209961,4108120000
2022/4/20,4472.259766,4488.290039,4448.759766,4459.450195,4459.450195,4290450000
2022/4/21,4489.169922,4512.939941,4384.470215,4393.660156,4393.660156,4636890000
2022/4/22,4385.830078,4385.830078,4267.620117,4271.779785,4271.779785,4651940000
2022/4/25,4255.339844,4299.02002,4200.819824,4296.120117,4296.120117,5240040000
2022/4/26,4278.140137,4278.140137,4175.040039,4175.200195,4175.200195,4689970000
2022/4/27,4186.52002,4240.709961,4162.899902,4183.959961,4183.959961,4769680000
2022/4/28,4222.580078,4308.450195,4188.629883,4287.5,4287.5,4854180000
2022/4/29,4253.75,4269.680176,4124.279785,4131.930176,4131.930176,5084030000
2022/5/2,4130.609863,4169.810059,4062.51001,4155.379883,4155.379883,5163790000
2022/5/3,4159.779785,4200.100098,4147.080078,4175.47998,4175.47998,4582050000
2022/5/4,4181.180176,4307.660156,4148.910156,4300.169922,4300.169922,5136360000
2022/5/5,4270.430176,4270.430176,4106.009766,4146.870117,4146.870117,5077030000
2022/5/6,4128.169922,4157.689941,4067.909912,4123.339844,4123.339844,5116940000
2022/5/9,4081.27002,4081.27002,3975.47998,3991.23999,3991.23999,5954520000
2022/5/10,4035.179932,4068.820068,3958.169922,4001.050049,4001.050049,5885820000
2022/5/11,3990.080078,4049.090088,3928.820068,3935.179932,3935.179932,5816140000
2022/5/12,3903.949951,3964.800049,3858.870117,3930.080078,3930.080078,6286450000
2022/5/13,3963.899902,4038.879883,3963.899902,4023.889893,4023.889893,5183340000
2022/5/16,4013.02002,4046.459961,3983.98999,4008.01001,4008.01001,4415030000
2022/5/17,4052,4090.719971,4033.929932,4088.850098,4088.850098,4841410000
2022/5/18,4051.97998,4051.97998,3911.909912,3923.679932,3923.679932,5103220000
2022/5/19,3899,3945.959961,3876.580078,3900.790039,3900.790039,5113550000
2022/5/20,3927.76001,3943.419922,3810.320068,3901.360107,3901.360107,5130730000
2022/5/23,3919.419922,3981.879883,3909.040039,3973.75,3973.75,4420030000
2022/5/24,3942.939941,3955.679932,3875.129883,3941.47998,3941.47998,4923190000
2022/5/25,3929.590088,3999.330078,3925.030029,3978.72998,3978.72998,4802560000
2022/5/26,3984.600098,4075.139893,3984.600098,4057.840088,4057.840088,4709970000
2022/5/27,4077.429932,4158.490234,4077.429932,4158.240234,4158.240234,4375620000
2022/5/31,4151.089844,4168.339844,4104.879883,4132.149902,4132.149902,6822640000
2022/6/1,4149.779785,4166.540039,4073.850098,4101.22998,4101.22998,4531800000
2022/6/2,4095.409912,4177.509766,4074.370117,4176.819824,4176.819824,4405790000
2022/6/3,4137.569824,4142.669922,4098.669922,4108.540039,4108.540039,3711110000
2022/6/6,4134.720215,4168.779785,4109.180176,4121.430176,4121.430176,4332700000
2022/6/7,4096.470215,4164.859863,4080.189941,4160.680176,4160.680176,4248210000
2022/6/8,4147.120117,4160.140137,4107.200195,4115.77002,4115.77002,4159470000
2022/6/9,4101.649902,4119.100098,4017.169922,4017.820068,4017.820068,4134170000
2022/6/10,3974.389893,3974.389893,3900.159912,3900.860107,3900.860107,4889640000
2022/6/13,3838.149902,3838.149902,3734.300049,3749.629883,3749.629883,5636890000
2022/6/14,3763.52002,3778.179932,3705.679932,3735.47998,3735.47998,5153890000
2022/6/15,3764.050049,3837.560059,3722.300049,3789.98999,3789.98999,5530480000
2022/6/16,3728.179932,3728.179932,3639.77002,3666.77002,3666.77002,5644930000
2022/6/17,3665.899902,3707.709961,3636.870117,3674.840088,3674.840088,8520740000
2022/6/21,3715.310059,3779.649902,3715.310059,3764.790039,3764.790039,5292260000
2022/6/22,3733.889893,3801.790039,3717.689941,3759.889893,3759.889893,5058990000
2022/6/23,3774.709961,3802.580078,3743.52002,3795.72998,3795.72998,5098640000
2022/6/24,3821.75,3913.649902,3821.75,3911.73999,3911.73999,8120260000
2022/6/27,3920.76001,3927.719971,3889.659912,3900.110107,3900.110107,4325310000
2022/6/28,3913,3945.860107,3820.139893,3821.550049,3821.550049,4270120000
2022/6/29,3825.090088,3836.5,3799.02002,3818.830078,3818.830078,4211240000
2022/6/30,3785.98999,3818.98999,3738.669922,3785.379883,3785.379883,4840070000
2022/7/1,3781,3829.820068,3752.100098,3825.330078,3825.330078,4046950000
2022/7/5,3792.610107,3832.189941,3742.060059,3831.389893,3831.389893,5076590000
2022/7/6,3831.97998,3870.909912,3809.370117,3845.080078,3845.080078,4417720000
2022/7/7,3858.850098,3910.629883,3858.850098,3902.620117,3902.620117,4057770000
2022/7/8,3888.26001,3918.5,3869.340088,3899.379883,3899.379883,3521620000
2022/7/11,3880.939941,3880.939941,3847.219971,3854.429932,3854.429932,3423480000
2022/7/12,3851.949951,3873.409912,3802.360107,3818.800049,3818.800049,3817210000
2022/7/13,3779.669922,3829.439941,3759.070068,3801.780029,3801.780029,4109390000
2022/7/14,3763.98999,3796.409912,3721.560059,3790.379883,3790.379883,4199690000
2022/7/15,3818,3863.620117,3817.179932,3863.159912,3863.159912,4143800000
2022/7/18,3883.790039,3902.439941,3818.629883,3830.850098,3830.850098,4046870000
2022/7/19,3860.72998,3939.810059,3860.72998,3936.689941,3936.689941,4041070000
2022/7/20,3935.320068,3974.129883,3922.030029,3959.899902,3959.899902,4185300000
2022/7/21,3955.469971,3999.290039,3927.639893,3998.949951,3998.949951,4132790000
2022/7/22,3998.429932,4012.439941,3938.860107,3961.629883,3961.629883,3979240000
2022/7/25,3965.719971,3975.300049,3943.459961,3966.840088,3966.840088,3568340000
2022/7/26,3953.219971,3953.219971,3910.73999,3921.050049,3921.050049,3778950000
2022/7/27,3951.429932,4039.560059,3951.429932,4023.610107,4023.610107,4112180000
2022/7/28,4026.129883,4078.949951,3992.969971,4072.429932,4072.429932,4413000000
2022/7/29,4087.330078,4140.149902,4079.219971,4130.290039,4130.290039,4616360000
2022/8/1,4112.379883,4144.950195,4096.02002,4118.629883,4118.629883,4202810000
2022/8/2,4104.209961,4140.470215,4079.810059,4091.189941,4091.189941,4727710000
2022/8/3,4107.959961,4167.660156,4107.959961,4155.169922,4155.169922,4351760000
2022/8/4,4154.850098,4161.290039,4135.419922,4151.939941,4151.939941,4283320000
2022/8/5,4115.870117,4151.580078,4107.310059,4145.189941,4145.189941,4085940000
2022/8/8,4155.930176,4186.620117,4128.970215,4140.060059,4140.060059,4221090000
2022/8/9,4133.109863,4137.299805,4112.089844,4122.470215,4122.470215,3913090000
2022/8/10,4181.02002,4211.029785,4177.259766,4210.240234,4210.240234,4546010000
2022/8/11,4227.399902,4257.910156,4201.410156,4207.27002,4207.27002,4630200000
2022/8/12,4225.02002,4280.470215,4219.779785,4280.149902,4280.149902,3788010000
2022/8/15,4269.370117,4301.790039,4256.899902,4297.140137,4297.140137,3696830000
2022/8/16,4290.459961,4325.279785,4277.77002,4305.200195,4305.200195,4329820000
2022/8/17,4280.399902,4302.180176,4253.080078,4274.040039,4274.040039,3885030000
2022/8/18,4273.129883,4292.529785,4261.97998,4283.740234,4283.740234,3340330000
2022/8/19,4266.310059,4266.310059,4218.700195,4228.47998,4228.47998,3761340000
2022/8/22,4195.080078,4195.080078,4129.859863,4137.990234,4137.990234,3907430000
2022/8/23,4133.089844,4159.77002,4124.029785,4128.72998,4128.72998,3823520000
2022/8/24,4126.549805,4156.560059,4119.970215,4140.77002,4140.77002,3583630000
2022/8/25,4153.259766,4200.540039,4147.589844,4199.120117,4199.120117,3566870000
2022/8/26,4198.740234,4203.040039,4057.659912,4057.659912,4057.659912,3832750000
